movie,name,review,review_date,published,review_link,top_critic,genre,first_genre,second_genre,year
AStarIsBorn,Linda Holmes,Melodrama gets a bad rap sometimes.,2018-10-06,NPR,https://www.npr.org/2018/10/02/653369459/fame-still-comes-at-a-cost-for-lady-gaga-and-bradley-cooper-in-the-new-a-star-is,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Kt Schaefer,"Despite its long history and many incarnations, Cooper manages to bring something that feels authentic and new to the table with his iteration of this classic film story.",2018-10-06,Next Best Picture,https://www.nextbestpicture.com/a-star-is-born.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Jeffrey M. Anderson,"it's not a particularly great or profound movie, but it's a hugely enjoyable one, with so many amazing scenes that it hardly matters whether they add up to anything.",2018-10-05,Combustible Celluloid,http://www.combustiblecelluloid.com/2018/star_is_born.shtml,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Liam Hanlon,A Star Is Born is one journey with so many emotions working in perfect harmony that should not be missed.,2018-10-05,Film Ireland Magazine,http://filmireland.net/2018/10/05/review-a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Mark Ellis,"It could win Best Picture, and I wouldn't complain if it did.",2018-10-05,Schmoes Know,https://www.youtube.com/watch?v=CEWDT5OfpjE,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Steph Cozza,"Everything that it does, it does really well...a slow burn, the length really didn't bother me...",2018-10-05,Aggressive Comix,https://www.youtube.com/watch?v=Wioiv1A_CC0,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Roth Cornet,"Bradley Cooper directs this movie like he's doing just what he is, conducting and playing first chair at the same time, Gaga is a force of nature. She's a revelation in this movie of course, but [Cooper] also knows how to play directly into her strengths.",2018-10-05,Screen Junkies,https://www.youtube.com/watch?v=8b4Fxje6Xbo,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Mike McGranaghan,A Star Is Born tells a story many of us already know. The magic comes from the fact that we utterly forget we know it and become absorbed all over again.,2018-10-05,Aisle Seat,https://aisleseat.com/a-star-is-born.htm,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Stephen Rebello,"Mark A Star is Born as the film that crowns Lady Gaga as a powerful and winning screen presence, and Bradley Cooper as a first-rate director and born-again movie star.",2018-10-05,Playboy Online,https://www.playboy.com/read/star-is-born-bradley-cooper-gaga-review,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Ray Pride,"Germanotta is not Falconetti, but oh, that face in close-up, it is canvas, flesh, odalisque: Matthew Libatique's nimble camera rightfully worships Lady Gaga. She is nothing less than a marvel.",2018-10-05,Newcity,https://newcityfilm.com/2018/10/05/song-to-song-a-review-of-a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Annlee Ellingson,Powerful and moving and thought-provoking stuff in an old-fashioned Hollywood romance with a sensational soundtrack featuring two of the year's breakout performances.,2018-10-05,L.A. Biz,https://www.bizjournals.com/losangeles/news/2018/10/05/flick-picks-a-star-is-born-in-director-bradley.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Piers Marchant,"The duo have decent chemistry together, it must be said, but it becomes less believable as the film progresses.",2018-10-05,Arkansas Democrat-Gazette,https://www.arkansasonline.com/news/2018/oct/05/a-star-is-worn-20181005/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Miguel MuĂ±oz Garnica,Cooper delivers a weightless version of the story. [Full review in Spanish],2018-10-05,El antepenĂşltimo mohicano,https://www.elantepenultimomohicano.com/2018/10/critica-ha-nacido-una-estrella.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Randall King,"One can't help being impressed by Cooper's achievement here, making this chestnut of a story feel fresh and vital.",2018-10-05,Winnipeg Free Press,https://www.winnipegfreepress.com/arts-and-life/entertainment/movies/fourth-times-a-charm-495175771.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Ross Miller,"Soulful, honest and heart-breaking.",2018-10-05,The National (Scotland),http://www.thenational.scot/news/16961675.bradley-cooper-and-lady-gaga-are-mesmerising-in-the-tremendous-a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,James Verniere,"A big crowd pleaser with genuine thrills, even if second half flags.",2018-10-05,Boston Herald,http://www.bostonherald.com/entertainment/movies/2018/10/a_star_is_born_produces_some_high_notes_for_lady_gaga_bradley_cooper,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Millicent Thomas,Bradley Cooper's A Star is Born is a transcendent feast for the eyes and ears.,2018-10-05,Screen Queens,https://screen-queens.com/2018/10/05/review-a-star-is-born-lady-gaga-was-born-for-this/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Lindsay Zoladz,"Gaga's role might not seem like much of a stretch. But the best parts of her performance are during the first half of the movie when she's playing against type, convincing the spellbound audience that she is not an internationally recognizable pop idol...",2018-10-05,The Ringer,https://www.theringer.com/movies/2018/10/5/17940522/lady-gaga-a-star-is-born-review-bradley-cooper,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Sean Fennessey,"A Star Is Born is the living embodiment of going for it, one of the least humble, least self-conscious, least self-aware movies in recent memory-and maybe one of the best.",2018-10-05,The Ringer,https://www.theringer.com/movies/2018/10/5/17937382/a-star-is-born-review-bradley-cooper-lady-gaga,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Barry Paris,"My impeccable taste and preferences aside, you should check it out for yourself.",2018-10-05,Pittsburgh Post-Gazette,http://www.post-gazette.com/ae/movies/2018/10/05/Lady-Gaga-sings-and-shines-in-the-latest-Star-Is-Born/stories/201810040131,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Vincent Mancini,"It's essentially multiplex-friendly porn, where you discover that you desperately need two pretty celebrities you never considered falling in love to fall in love.",2018-10-05,FilmDrunk,https://uproxx.com/movies/star-is-born-porn/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Kyle Smith,A Star Is Born has little insight into where stars come from and even less into how they disappear.,2018-10-05,National Review,https://www.nationalreview.com/2018/10/movie-review-a-star-is-born-sentimental-soapy/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Michael Heaton,"This oft-told tale (this is the fourth telling of the story) falls into an all-too-predictable rhythm in the middle of the movie, which becomes a slog in the third and final act.",2018-10-05,Cleveland Plain Dealer,https://www.cleveland.com/entertainment/index.ssf/2018/10/a_star_is_born_perhaps_too_oft.html#incart_river_index,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Sara Michelle Fetters,The first half of this new take on the story is incredible.,2018-10-05,MovieFreak.com,http://moviefreak.com/category/reviews/movies/,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Peter Rainer,"There's real vitality in Cooper's direction in the early passages, and, in the performances of the costars, an understanding of the ravages of romance that justifies putting ourselves through the paces of this sad story yet again.",2018-10-05,Christian Science Monitor,https://www.csmonitor.com/The-Culture/Movies/2018/1005/A-Star-Is-Born-returns-to-the-big-screen,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Katie McDonough,I believed Bradley Cooper was a man who writes Soundgarden songs but dresses like Sturgill Simpson. I believed Lady Gaga was Joe Biden's daughter. I never wanted it to end.,2018-10-05,The Muse/Jezebel,https://themuse.jezebel.com/we-saw-a-star-is-born-on-opening-night-and-it-was-music-1829540723,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Robert Denerstein,"It's all a bit overamped, an entertainment that's a little too in love with itself to bring down the curtain -- even as its two-hour and 15-minute length begins to wear.",2018-10-05,Denerstein Unleashed,http://denersteinunleashed.blogspot.com/2018/10/bradley-cooper-lady-gaga-join-forces.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Rendy Jones,"This fourth rendition better be the last because you can't really step it up from here. If you aren't a """"Little Monster"""" by now, """"A Star is Born"""" will convert you.",2018-10-05,Rendy Reviews,http://www.rendyreviews.com/movies/a-star-is-born-review,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Chris Wasser,"Here we have a film that is as accomplished as they come; a muscular, note-perfect, old-fashioned, cinematic event that longs to be experienced on the big screen - preferably, one with a stellar sound system.",2018-10-05,The Herald (Ireland),https://www.independent.ie/entertainment/movies/movie-reviews/a-star-is-born-review-beautifully-written-directed-shot-performed-edited-and-scored-sensational-37387313.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Paul Whitington,Gaga is so good in A Star Is Born and on so many levels that she single-handedly justifies its existence.,2018-10-05,Irish Independent,https://www.independent.ie/entertainment/movies/movie-reviews/a-star-is-born-review-beautifully-written-directed-shot-performed-edited-and-scored-sensational-37387313.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Jo Livingstone,"It's the love story for our time. It's an instant cult classic. It's everything a tasteful move should not be, and yet it's an undeniable success.",2018-10-05,The New Republic,https://newrepublic.com/article/151571/star-born-november-rain-big-screen,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Rex Reed,"The high-voltage ghost of Judy Garland haunts every frame and illuminates every shadow in the film, and Lady Gaga seems to know it.",2018-10-05,Observer,https://observer.com/2018/10/a-star-is-born-review-critics-slobber-over-gaga-and-cooper-but-why/,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Laura Hiros,The film's musical scene are truly sensational. [Full review in Spanish],2018-10-05,"Diario La Estrella (Fort Worth, TX)",https://www.star-telegram.com/la-estrella/entretenimiento/cultura/article219390740.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Gary Wolcott,A Star is Re-Born? This is the 4th time this one has been made and it's still more a star is boring than A Star is Born.,2018-10-05,"KXL-FM (Portland, OR)",https://www.kxl.com/a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Daniel M. Kimmel,Cooper's gamble - both in stepping in behind the camera and giving Lady Gaga her first starring film role - has paid off handsomely.,2018-10-05,North Shore Movies,https://northshoremovies.wordpress.com/2018/10/04/review-a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Sandie Angulo Chen,"Cooper, Lady Gaga shine in tragic story of love, addiction.",2018-10-05,Common Sense Media,https://www.commonsensemedia.org/movie-reviews/a-star-is-born,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Jordi Costa,"The elegance with which Bradley Cooper solves the tragic end of the protagonist in his directorial debut seems to anticipate that after this debut there is not only trade, but a truly talent. [Full Review in Spanish]",2018-10-05,El Pais (Spain),https://elpais.com/cultura/2018/10/03/actualidad/1538600846_669721.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Matthew Lickona,"If 2011's The Artist was an homage, this is more of a burlesque, a hot mess of a movie that takes its dramatic cues from the camp excesses of the drag queens among whom our hammered hero finds the lucky Lady.",2018-10-05,San Diego Reader,https://www.sandiegoreader.com/movies/a-star-is-born-2018/,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Matt Wolf,"And whatever tears you may shed at the end feel entirely earned, as is one's respect for a movie far better than one might have imagined: a film director is born.",2018-10-05,The Arts Desk,https://www.theartsdesk.com/film/star-born-review-bradley-cooper-and-lady-gaga-make-compellingly-combustible-duo,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Tom Santilli,"If you've been hearing good things about """"A Star is Born,"""" believe them all.",2018-10-05,AXS.com,https://www.axs.com/reviews-venom-colette-and-a-star-is-born-burn-bright-in-theaters-this--133994,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Rob Thomas,"It's a film that's wise to what it means to be famous in 2018 as well as old-fashioned movie entertainment, with gangbusters musical numbers and an effective and appealing love story between its two leads. And it will make Lady Gaga a movie star.",2018-10-05,"Capital Times (Madison, WI)",https://madison.com/ct/entertainment/movies/audiences-will-go-gaga-over-thrilling-emotional-a-star-is/article_c8535baf-63c4-5b5c-853b-629ef78a3482.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Mathew DeKinder,"The 2018 version of """"A Star Is Born"""" is notable because it contains some impressive """"firsts"""" for two of our galaxy's brightest performers.",2018-10-05,Suburban Journals of St. Louis,https://www.stltoday.com/suburban-journals/illinois/life/matdekinder/cooper-and-gaga-shine-in-latest-version-of-a-star/article_4e2fa296-d74a-555d-a8e5-b26ce3fbcaf5.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Josh Terry,"Though this may not be much of a shock to longtime fans, for those of us who associate Lady Gaga with outlandish public appearances in meat dresses, her soulful down-to-earth performance in this film is borderline revelatory.",2018-10-05,Deseret News (Salt Lake City),https://www.deseretnews.com/article/900035122/movie-review-lady-gaga-shines-in-bradley-coopers-r-rated-a-star-is-born.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Melissa Anderson,"Little jabs of pleasure give way to something less tingly, safer: nods of admiration. Torquing Susan Sontag's definition of camp as """"seriousness that fails,"""" I think of Cooper's movie as seriousness that succeeds, but perhaps too well or too cleanly.",2018-10-05,4Columns,http://www.4columns.org/anderson-melissa/a-star-is-born,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Nick Rogers,"Songs age, too, into eulogies for euphoria or suicide notes for security. They die. They're reborn. Over and over. That sense of decay and renewal boldly rests deep in the bones, performances and storytelling of one of the year's best films.",2018-10-05,Midwest Film Journal,https://midwestfilmjournal.com/2018/10/05/a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Kurt Loder,"Lady Gaga is a radiant, natural actor, and she knocks her first lead movie performance way-far out of the park.",2018-10-05,Reason Online,https://reason.com/archives/2018/10/05/movie-reviews-a-star-is-born-and-venom#comment,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Jared Mobarak,[Their love] shines through the performances and music with relevant lyrics proving crucial to their characters' mindsets and our emotional reaction to what occurs.,2018-10-05,BuffaloVibe,https://www.buffalovibe.com/articles/movies/review-a-star-is-born-2018,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Christian Toto,"Believe some, not all, of the hype.",2018-10-05,HollywoodInToto.com,https://www.hollywoodintoto.com/star-is-born-review-2018/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Jim Judy,"Cooper takes us along for an engaging ride. And one filled with solid direction, even better performances from the leads, and a killer soundtrack featuring some incredible new songs. (Full Content Review - Profanity, Nudity, etc. - also Available)",2018-10-05,Screen It!,https://www.screenit.com/ourtake/2018/a_star_is_born.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Sonny Bunch,Bradley Cooper outshines Lady Gaga in competent retread.,2018-10-05,Washington Free Beacon,https://freebeacon.com/culture/star-born-review/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Steve Crum,"I will go out on a short limb to predict Academy Award nods to Cooper, Gaga and Elliott. Lady Gaga's days of wearing a meat dress are history. A born movie star is she.",2018-10-05,Video-Reviewmaster.com,https://crumonshowbiz.blogspot.com/2018/10/gaga-cooper-headline-oscar-worthy.html?spref=fb,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Jamie East,I can't recommend this film enough and can't imagine anyone not being bowled over by it.,2018-10-05,The Sun (UK),https://www.thesun.co.uk/tvandshowbiz/7422463/a-star-is-born-review/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Brian Viner,This is a dazzlingly original silver-screen debut.,2018-10-05,Daily Mail (UK),https://www.dailymail.co.uk/tvshowbiz/article-6242183/BRIAN-VINER-movie-star-born-Lady-Gagas-stunning-big-screen-debut.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Peter Canavese,"Unabashed melodrama...the film's strongest moments are acoustic, not plugged-in...intimate, truth-telling exchanges between lovers who want the best for each other.",2018-10-05,Groucho Reviews,http://www.grouchoreviews.com/reviews/5130,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Linda Cook,"""""A Star is Born"""" dazzles.",2018-10-05,"Quad City Times (Davenport, IA)",https://qctimes.com/entertainment/a-star-is-born-dazzles-with-memorable-characters-music/article_9a1c2fb3-88ab-5994-bf8d-f98fe4fed41b.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Adam Kempenaar,"When this movie really hums, it's about Cooper the actor and director supporting those who are supporting him.",2018-10-05,Filmspotting,https://www.filmspotting.net/episodes-archive/2018/10/5/700-a-star-is-born-top-5-movie-duets,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Luke Parker,"In spite of a momentous directorial debut and performance from Bradley Cooper, Lady Gaga leaves the lasting impression in A Star Is Born, a beautiful production perfectly suited to re-release the superstar as a top-tier performer.",2018-10-05,We Got This Covered,https://wegotthiscovered.com/movies/star-is-born-review/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Fred Topel,"There's a reason they keep making A Star Is Born. As long as you tell this story, you're going to have a good movie. This is not my favorite A Star is Born (that would belong to Barbra) but it's definitely in my top three Star is Borns.",2018-10-05,Monsters and Critics,https://www.monstersandcritics.com/movies/a-star-is-born-movie-review-born-this-way-or-a-bad-romance/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Adam Graham,"""""A Star is Born"""" isn't perfect, but what Cooper and Gaga are able to do with the tale make it a delicate love story and triumphant tribute to the artistic spirit.",2018-10-05,Detroit News,https://www.detroitnews.com/story/entertainment/movies/2018/10/04/movie-review-gaga-cooper-shine-bright-star-born/1498464002/,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Alistair Harkness,It's so alive with raw heartache and intoxicating performances it feels like a story no one's ever told before.,2018-10-05,Scotsman,https://www.scotsman.com/lifestyle/culture/film/film-reviews-a-star-is-born-columbus-johnny-english-strikes-again-1-4809780,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Chris Hunneysett,"[A] creaking, ego driven and tone deaf musical drama.",2018-10-05,Daily Mirror (UK),https://www.mirror.co.uk/film/star-born-review-lady-gaga-13342933,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Tim Appelo,"We're not watching. We're diving in with her - and ascending to an insta-stardom that feels real, not contrived.",2018-10-04,AARP Movies for Grownups,https://www.aarp.org/entertainment/movies-for-grownups/info-2018/a-star-is-born-movie-review.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Steve Katz,A perfectly acceptable drama with some great songs and performances but little more.,2018-10-04,Bullz-Eye.com,http://www.bullz-eye.com/2018/10/04/movie-review-a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Mark Daniell,Cooper has managed to do the impossible. He's put together an instant movie classic that will have audiences falling in love with his brand new creation.,2018-10-04,Toronto Sun,https://torontosun.com/entertainment/movies/a-star-is-born-review-bradley-cooper-and-lady-gaga-hit-all-the-right-notes,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Tony Medley,"This movie is an effulgent treat. The songs are terrific and the concert scenes alone are worth the price of admission. Cooper shows Oscar(r) quality as director, actor and co-writer of songs.",2018-10-04,Tolucan Times,http://www.tonymedley.com/2018/A_Star_is_Born.htm,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Mark Dujsik,The good news is that this generation gets a pretty good version of the story.,2018-10-04,Mark Reviews Movies,http://www.markreviewsmovies.com/reviews/S/starisborn-2018.htm,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Robert Horton,"Cooper's leisurely approach builds no momentum, and the non-musical scenes meander as the actors (apparently) improvise in close-up. This isn't storytelling as much as it is a work-shopped series of behaviors.",2018-10-04,Seattle Weekly,http://www.seattleweekly.com/film/not-the-brightest-star-in-the-sky/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Jason McKiernan,"A Star is Born at first takes on the passionate verve of a Cameron Crowe script, with idealism being challenged by the weight of reality",2018-10-04,Film Racket,https://filmracket.com/a-star-is-born/movie-review,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Calum Marsh,"It is maudlin, earnest and unfashionably melodramatic. It is too long. It is self-serious. And it is really, truly great.",2018-10-04,National Post,https://nationalpost.com/entertainment/movies/bradley-coopers-thrilling-sentimental-a-star-is-born-is-one-of-the-finest-hollywood-dramas-in-years,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Frank Swietek,Perhaps this is one of those songs that's been sung once or twice too often.,2018-10-04,One Guy's Opinion,http://www.oneguysopinion.com/a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Ryan Gilbey,"Were the actor Bradley Cooper not so tender and hard-working in his performance as the jaded rocker Jackson Maine, it would be possible to regard the whole thing as a vanity project, since he co-wrote and directed it also.",2018-10-04,New Statesman,https://www.newstatesman.com/culture/film/2018/10/lady-gaga-shines-star-born-script-doesn-t-care-about-her-character,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Peter Howell,"It's Cooper's first time as director and Gaga's first major movie role, but you'd never guess it from the skill and passion they bring to the project.",2018-10-04,Toronto Star,https://www.thestar.com/entertainment/movies/review/2018/10/04/a-movie-star-is-indeed-born-and-also-a-director-in-a-star-is-born.html,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Noah Berlatsky,"In A Star Is Born, love hurts. But it's labor that breaks your heart.",2018-10-04,Chicago Reader,https://www.chicagoreader.com/chicago/a-star-is-born-lady-gaga-bradley-cooper-matt-stahl-unfree-masters/Content?oid=59096834,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Richard von Busack,This A Star Is Born is like movie night at the rehab clinic: all the shame of drunkenness and none of the elation.,2018-10-04,MetroActive,http://www.metroactive.com/movies/A-Star-is-Born.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Kevin Fallon,"With A Star Is Born, Lady Gaga nails those 12 notes. And she takes it up a key, too.",2018-10-04,The Daily Beast,https://www.thedailybeast.com/the-joy-of-lady-gaga-being-so-damn-good-in-a-star-is-born?ref=wrap,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Rachel Leishman,"When you go into seeing A Star Is Born, one thing is always clear: You're in for great music and a broken heart.",2018-10-04,The Mary Sue,https://www.themarysue.com/lady-gaga-bradley-cooper-star-is-born-review/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,AndrĂ© Hereford,"Lady Gaga delivers a movie musical performance that's fresh, funny, and at times powerful.",2018-10-04,"Metro Weekly (Washington, DC)",https://www.metroweekly.com/2018/10/film-review-a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Katherine Monk,"Everything feels comfortably familiar, yet halfway through this plate of pleasing nostalgia and orchestrated pathos, you realize there's not much substance between the focaccia. We may love our two leads but their characters never feel entirely developed.",2018-10-04,Ex-Press.com,http://ex-press.com/2018/10/04/a-star-is-born-is-a-gassy-giant-indeed/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Tom Fitzgerald and Lorenzo Marquez,A Star is Born is American mainstream cinema at its very finest.,2018-10-04,Tom & Lorenzo,https://tomandlorenzo.com/2018/10/a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Dann Gire,"Lady Gaga supplies an astonishing work of transparent, transporting joy, a frayed electrical wire of emotion with the voice of an earthy angel. She complements Cooper's sexy, sensitive, pugnacious and powerful Star is Born.",2018-10-04,Chicago Daily Herald,https://www.dailyherald.com/entlife/20181003/movie-review-bradley-cooper-makes-impressive-directing-debut-in-raw-relevant-star-is-born,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Brian Lowry,"For Cooper, it's a polished directorial debut. For Gaga, it's as comfortable a bridge from pop stardom into the movie world as one could imagine. As duets go, that's the sort of combined star power that's difficult to beat.",2018-10-04,CNN.com,https://www.cnn.com/2018/10/04/entertainment/a-star-is-born-review/index.html,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Deborah Ross,"But, but, but... I did cry, and Lady Gaga is truly sensational, fabulous, a revelation. I had no idea.",2018-10-04,The Spectator,https://www.spectator.co.uk/2018/10/lady-gaga-is-a-revelation-a-star-is-born-reviewed/,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Michael Smith,"A Star is Born isn't a perfect movie, but it is a darned entertaining one.",2018-10-04,Tulsa World,https://www.tulsaworld.com/homepagelatest/movie-review-a-star-is-born-is-full-of-surprises/article_84ef054f-fe92-5f8b-91f5-4b1165960fe1.html,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,John Lui,"The result is a richly layered, laugh-and-cry love story that understands that audiences must love the characters before they buy their love affair.",2018-10-04,The Straits Times (Singapore),https://www.straitstimes.com/lifestyle/entertainment/a-richly-layered-laugh-and-cry-love-story,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Harry Guerin,"This is the best work Cooper has done as an actor since The Silver Linings Playbook, and his directorial debut suggests the brightest of futures behind the lens. As for Gaga, well, she steals the show.",2018-10-04,RTĂ‰ (Ireland),https://www.rte.ie/entertainment/movie-reviews/2018/1001/999014-a-star-is-born-a-very-special-delivery/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Sean P. Means,The glory of this version of A Star Is Born is in how this movie star is born through the deconstruction of the pop star playing her.,2018-10-04,The Movie Cricket,https://moviecricket.net/blog/2018/10/3/a-star-is-born,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Larushka Ivan-Zadeh,"[Gag's] enchanting to watch, while the chemistry between her and Cooper is mesmerising. You'll fall in love with them falling in love and that goes a long way in carrying you through the movie's slightly sketchier second half.",2018-10-04,Metro Newspaper (UK),https://www.metro.news/film-reviews-a-star-is-born/1251412/,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Marjorie Baumgarten,"Having already established himself as one of the best actors of his day, Cooper outdoes himself here, performing additional roles behind the scenes. None of his tasks are given short shrift, and his casting of Lady Gaga leads to an inspired performance.",2018-10-04,Austin Chronicle,https://www.austinchronicle.com/events/film/2018-10-05/a-star-is-born/,TRUE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Jeanne Kaplan,"Cooper has produced a film worthy of the moniker A STAR IS BORN, both for him as first-time director and Lady Gaga for her first starring role. They are marvelous --- and a whole new generation will get to appreciate this classic tale.",2018-10-04,Kaplan vs. Kaplan,https://www.kaplanvskaplan.com/new-releases/a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,David Kaplan,"Beautifully acted and intelligently written, A STAR IS BORN is an ambitious, even monumental achievement in filmmaking.",2018-10-04,Kaplan vs. Kaplan,https://www.kaplanvskaplan.com/new-releases/a-star-is-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,RubĂ©n Rosario,"What prevails is a commitment to the material that goes well beyond vanity-project interests, as well as a dogged affection for these two flickering flames that burned more brightly as one.",2018-10-04,MiamiArtZine,http://www.miamiartzine.com/Features.php?op=Article_Embers+Of+Fame+39+A+Star+Is+Born+39,FALSE,"music,drama,romance",music,"drama,romance",2018
AStarIsBorn,Anita Katz,"Lady Gaga, remarkable in her first leading movie role, charms as the pre-fame Ally and deftly portrays her transformation. Her mighty pipes leave no question regarding Ally's talent.",2018-10-04,San Francisco Examiner,http://www.sfexaminer.com/bradley-cooper-lady-gaga-heat-star-born/,FALSE,"music,drama,romance",music,"drama,romance",2018
